0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.72386205,0.16637532,0.007573502,0.68435687,0.2465463,0.60349977,0.49525532,0.54820657,0.13769443,0.6867055,0.7124966,0.268954,0.35514763,0.33277392,0.2681831,0.0,0.0,0.04660241,0.16791873,0.33843118,0.338548,0.4297466,0.9030201
0.86322343,0.123122886,0.040962365,0.20380034,0.3018701,0.38244835,0.36178306,1.0,0.014718985,0.8691424,1.0,0.23582707,0.35250342,0.84119993,0.2783183,0.44784757,0.22514929,0.04771977,0.15698707,0.2688092,0.36226854,0.04382285,0.82694197
0.010322339,0.0,0.0,0.5022493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010322339,0.0,0.0,0.5022493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.795701,0.5070681,0.039097216,0.22397001,0.54577315,0.35227066,0.3687178,0.99392396,0.024367344,0.87246037,1.0,0.4167687,0.38996547,0.24791256,0.2649813,0.49655855,0.20824876,0.15914908,0.15146251,0.49351192,0.34788656,0.36600822,0.7622321
0.9291797,0.52659464,0.078439765,0.33775985,0.27749866,0.3555704,0.36443713,1.0,0.013984929,0.8845858,1.0,0.2347314,0.3530498,0.73997504,0.23874418,0.7370768,0.13922682,0.05222623,0.08638258,0.21961492,0.35239843,0.027594713,0.5428743
0.9603508,0.3411786,0.28509375,0.53397465,0.16538596,0.41285095,0.36097816,0.9929924,0.017792031,0.8863463,1.0,0.11369548,0.32786828,0.50078154,0.28339836,0.45057553,0.36331972,0.03251821,0.0,0.23710947,0.03153059,0.03412567,0.07936451
0.7917317,0.41177785,0.051618647,0.23590958,0.31727248,0.36893895,0.37199813,0.9061552,0.19565995,0.7242322,0.8708736,0.24154432,0.32467785,0.27626166,0.29166728,0.42005926,0.2142374,0.2860331,0.08447293,0.38371217,0.38266572,0.36990857,0.6869921
0.9282281,0.09430083,0.020860396,0.21096066,0.19516295,0.34256867,0.35137492,1.0,0.018281914,0.9078253,1.0,0.16170448,0.31610757,0.8096742,0.28798598,0.0,0.0,0.08277509,0.0060262913,0.2316461,0.30546102,0.03816648,1.0
0.82570946,0.37882826,0.10914725,0.28888518,0.54715776,0.40511397,0.4066877,0.99307376,0.0040963003,0.807105,0.8846446,0.44755676,0.35756573,0.43291137,0.25371325,0.5404745,0.12869655,0.25179562,0.16673362,0.34886968,0.39179718,0.38439986,0.7210839
0.9185699,0.27484354,0.07817168,0.2641663,0.26517582,0.36654645,0.36558387,1.0,0.013476282,0.88350445,1.0,0.19503742,0.34085515,0.6016665,0.05575576,0.44286963,0.30106643,0.044895396,0.045913786,0.29133618,0.37626025,0.34127313,0.74868405
0.86791414,0.2871204,0.039471883,0.24959959,0.31407306,0.372012,0.42369968,0.99676913,0.041404095,0.8904191,1.0,0.29878205,0.39516976,0.42211446,0.053003993,0.44523877,0.13414241,0.20324576,0.0,0.2933023,0.30400074,0.39118794,0.7190603
0.010322339,0.0,0.0,0.5022493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.734444,0.3291434,0.0,0.5294578,0.26287696,0.3828721,0.35257864,0.89316535,0.19033186,0.754168,0.9033301,0.2153796,0.41802645,0.6998312,0.043984346,0.0,0.0,0.21741277,0.17606021,0.2652322,0.39908224,0.3385746,0.8975146
0.86738425,0.26550892,0.07731103,0.22653028,0.2749543,0.37152156,0.3915018,0.99682367,0.022433836,0.86724573,1.0,0.21454543,0.35815573,0.35185003,0.06088159,0.42532796,0.289358,0.12791763,0.21575837,0.3613442,0.3475353,0.37612364,0.7162299
0.010322339,0.0,0.0,0.5022493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9757475,0.13224292,0.028915714,0.14787355,0.21566826,0.35191187,0.32897395,1.0,0.02191442,0.9074255,1.0,0.15363218,0.35376614,0.39754438,0.26243207,0.0,0.0,0.24147245,0.11218733,0.29000798,0.34330884,0.36372036,0.8879956
0.8330864,0.31742913,0.044383146,0.27013186,0.49853605,0.3723403,0.36402366,1.0,0.013743894,0.88827074,1.0,0.4203616,0.39633533,0.47901022,0.3882547,0.64349085,0.19136637,0.10359846,0.13810657,0.3791648,0.3752092,0.33535698,0.7299089
0.8756863,0.329712,0.075749174,0.32064924,0.70823073,0.3936953,0.3421351,0.9847459,0.02571323,0.83130795,0.891627,0.5755254,0.42857283,0.46437916,0.2711749,0.63384545,0.24796344,0.16348232,0.22567807,0.36545298,0.36717522,0.335236,0.9239457
0.7330469,0.31902903,0.057811167,0.5263304,0.37972784,0.39037082,0.38117516,0.8402738,0.15029551,0.733829,0.7712057,0.3259446,0.3070783,0.57297045,0.4279906,0.0,0.0,0.30284628,0.08081367,0.3143185,0.38616428,0.38299304,0.8884569
0.87474245,0.26987505,0.033593316,0.21850128,0.51142293,0.37168026,0.36417672,1.0,0.03650921,0.8753686,1.0,0.4829364,0.5258075,0.22306105,0.33261395,0.62826794,0.23959939,0.12464642,0.0,0.31626636,0.3310477,0.3734271,0.39381826
0.80449367,0.23924282,0.04567604,0.24541935,0.41876432,0.36262754,0.3809467,0.99563175,0.0049900063,0.87525415,1.0,0.35558647,0.4959058,0.41527736,0.268969,0.53728735,0.17814119,0.10096628,0.0976429,0.34643635,0.37487838,0.33000085,0.75526655
0.8114629,0.22388956,0.01998299,0.22787277,0.30591124,0.3944572,0.35429305,0.9054695,0.20792826,0.7229713,0.8219718,0.24985237,0.43489173,0.58413386,0.30155778,0.0,0.0,0.066758245,0.2325871,0.243185,0.5171945,0.33864912,0.7416993
0.010322339,0.0,0.0,0.5022493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75838864,0.3556658,0.0,0.34076208,0.40415075,0.35494694,0.32530448,0.73184115,0.13226129,0.7125372,0.8737768,0.3477787,0.35736033,0.5845129,0.44436455,0.0,0.0,0.24495599,0.18185773,0.28334722,0.40941262,0.37645125,0.80602443
0.8899413,0.36348256,0.018948238,0.28656483,0.27147755,0.3740269,0.40443772,1.0,0.0003971439,0.873822,1.0,0.22375171,0.43647707,0.5141243,0.46016696,0.5711626,0.10846333,0.1423903,0.07271381,0.33056557,0.3705611,0.3768502,0.8757439
0.94002986,0.28110006,0.040992957,0.2660317,0.30304554,0.365537,0.3645712,1.0,0.02884847,0.8872428,1.0,0.23378763,0.36078358,0.58095515,0.43738046,0.63804924,0.29233673,0.049660884,0.0,0.23876497,0.31605178,0.3367571,0.36153924
0.9703594,0.31695297,0.03842751,0.19696757,0.44942552,0.37484086,0.36898565,0.9976615,0.011075085,0.8970463,1.0,0.365777,0.36049166,0.4941438,0.25351393,0.52898544,0.37805885,0.08405979,0.0,0.24526742,0.30547085,0.32966965,0.27902114
0.8567228,0.19862975,0.04191186,0.22240351,0.4848346,0.38533348,0.40812913,0.9998853,0.025610626,0.9125033,1.0,0.40196073,0.47231978,0.4441949,0.26675528,0.6188665,0.12926158,0.089963645,0.22215597,0.26785585,0.3398629,0.32870612,0.48465893
0.7452626,0.18546052,0.019929336,0.24143822,0.5520595,0.32021144,0.3444558,1.0,0.023166016,0.89807487,0.99854946,0.4682157,0.4185695,0.35291696,0.32688996,0.0,0.0,0.33763912,0.17668813,0.37049252,0.43539676,0.5738091,0.7993356
0.7194266,0.30758837,0.027609317,0.16066307,0.7222381,0.44799665,0.40845612,0.98167497,0.761626,0.8458449,0.8345227,0.60566694,0.4906669,0.29897782,0.26998723,0.5022397,0.15446393,0.12698099,0.1501083,0.3986791,0.41175863,0.32660097,0.620919
0.9497906,0.5203916,0.04480608,0.30021593,0.42504254,0.36426264,0.36232325,0.99975,0.027887993,0.899404,1.0,0.34974542,0.41109475,0.28587455,0.2694604,0.7204196,0.2357267,0.095905244,0.16721608,0.37908462,0.3441098,0.33338675,0.57920957
0.7566782,0.29425284,0.0,0.42296505,0.25314704,0.37216073,0.3741439,0.71305144,0.110568754,0.5492165,0.6485645,0.21794204,0.42383328,0.4051207,0.26611778,0.0,0.0,0.22023927,0.21277142,0.22055933,0.36178187,0.36260965,0.82698894
0.8175458,0.3235256,0.0,0.20492926,0.26888078,0.3461496,0.34008944,1.0,0.011486907,0.89142305,1.0,0.15289193,0.360641,0.49690753,0.28507105,0.0,0.0,0.26923424,0.2042681,0.24561359,0.3547568,0.34488812,0.796552
0.80764854,0.40881756,0.0397687,0.2013121,0.39725468,0.37517762,0.35813642,0.9986603,0.023910407,0.86737794,1.0,0.3135988,0.42144257,0.41185015,0.25978222,0.5325921,0.14539906,0.11771244,0.15162128,0.35768864,0.38606197,0.3251657,0.62249345
0.8345826,0.16114984,0.0502151,0.21333665,0.26860228,0.39444116,0.387359,0.8872409,0.22166236,0.8341311,0.88235646,0.23163618,0.43696633,0.57084364,0.2789967,0.43580633,0.15668958,0.12720819,0.15084185,0.27456394,0.4110172,0.04470311,0.70146006
0.7597296,0.52535874,0.008145915,0.4167727,0.31848451,0.35796964,0.36039862,0.8611963,0.23997368,0.82749224,0.87216055,0.2519449,0.35839695,0.30882376,0.28139105,0.0,0.0,0.22187816,0.0,0.39245778,0.025228962,0.36835796,0.8085064
0.79857117,0.25152308,0.020296192,0.20710328,0.49533626,0.3326539,0.34691614,1.0,0.023064867,0.8989095,1.0,0.38032043,0.3559645,0.42769203,0.29409647,0.0,0.0,0.29033485,0.0,0.32593971,0.32280013,0.44943178,1.0
0.821201,0.24383034,0.03169721,0.27838647,0.23142704,0.33965468,0.44089013,0.85969067,0.63979715,0.84857166,0.65207505,0.18432674,0.32396337,0.33248648,0.2743108,0.0,0.0,0.09484413,0.0,0.30897143,0.040117163,0.4036407,0.6085216
0.8709704,0.11941615,0.032538958,0.1586243,0.3600678,0.36521816,0.34646314,0.9547919,0.7101714,0.82873285,0.8725276,0.2593391,0.39688048,0.3922603,0.27512547,0.0,0.0,0.17827693,0.10883843,0.2686933,0.35010087,0.39486793,0.58534104
0.9392034,0.47500098,0.05380467,0.31707242,0.45168683,0.35939908,0.34539634,0.9950995,0.016243022,0.88912356,1.0,0.37029445,0.39359212,0.39461753,0.24824809,0.87593657,0.16283762,0.040444527,0.20840956,0.28849113,0.34975034,0.338869,0.38572958
0.8156512,0.31663457,0.06341597,0.26379126,0.41963077,0.3847403,0.39558798,1.0,0.015520353,0.8995031,1.0,0.36378127,0.42510623,0.20188887,0.26027507,0.4030436,0.30323356,0.22235529,0.21127504,0.38525236,0.3386497,0.48025787,0.56834173
0.7901684,0.10391468,0.00699082,0.17646754,0.29975182,0.3025653,0.2988474,1.0,0.02658611,0.8905102,1.0,0.23610061,0.36587346,0.31945473,0.2807954,0.0,0.0,0.26071277,0.001766566,0.249888,0.30456552,0.31418878,1.0
0.82542604,0.33377725,0.039018214,0.28965622,0.46842793,0.42379192,0.429967,0.9441929,0.02917238,0.7510797,0.9621992,0.3547257,0.4243536,0.34165797,0.26855594,0.4916481,0.11864941,0.23160459,0.024490034,0.2969344,0.33772695,0.3653288,0.7954728
0.8830728,0.19656463,0.10196612,0.2122413,0.24253519,0.35636595,0.34524283,1.0,0.022629526,0.8838019,1.0,0.19351737,0.32038885,0.8716772,0.25886354,0.39665782,0.32425153,0.026859129,0.19152299,0.22150338,0.3410931,0.051489387,0.6930523
0.8016486,0.1794259,0.02541579,0.20260577,0.3725063,0.35622317,0.35312557,1.0,0.036301434,0.91144764,1.0,0.276188,0.347598,0.43028593,0.27331835,0.0,0.0,0.25017244,0.19285844,0.25199354,0.50483584,0.37374663,0.731699
0.8241959,0.168108,0.04675939,0.088777974,0.45895937,0.36042127,0.36660376,0.99654275,0.026978578,0.88035744,1.0,0.36466092,0.42041874,0.2767696,0.27859187,0.467984,0.16584909,0.17405662,0.11799667,0.38878182,0.35492745,0.39211264,0.66999424
0.7028009,0.06631087,0.0,0.25680208,0.24080327,0.3423316,0.32361972,0.8766841,0.16670173,0.71491575,0.8816269,0.19565496,0.3781424,0.13831303,0.23107502,0.0,0.0,0.12759782,0.22659709,0.36510238,0.31969512,0.35582232,0.8938751
0.85426205,0.16034517,0.07833454,0.18225151,0.18642412,0.3580343,0.3648566,0.9947357,0.024718523,0.885121,1.0,0.12954411,0.33412248,0.7306509,0.25612107,0.50982517,0.15845081,0.0072111264,0.17402607,0.24315834,0.344775,0.011626819,1.0
0.61284095,0.17643127,0.01755242,0.51326036,0.33857328,0.3698346,0.38067383,0.89234364,0.14943863,0.7214715,0.6165771,0.27083176,0.3204384,0.38543242,0.28108835,0.0,0.0,0.11550152,0.21534328,0.44234094,0.31997454,0.37081328,0.81924236
0.8836061,0.36690307,0.06811507,0.26944393,0.28496194,0.36714038,0.37141404,1.0,0.011418886,0.89597726,1.0,0.24517702,0.33578667,0.44008616,0.28221503,0.54003865,0.26104072,0.2112857,0.11027501,0.26397672,0.34492436,0.3717582,0.4432395
0.92877537,0.45611474,0.08519597,0.21479188,0.2379132,0.37747252,0.35795012,1.0,0.027075587,0.8584868,1.0,0.16822533,0.40757546,0.6362839,0.2792497,0.5952396,0.12907535,0.058190152,0.19396223,0.26382732,0.38199145,0.33032307,0.84079176
0.8902127,0.18301085,0.09769277,0.22031766,0.19329125,0.37514347,0.3732682,1.0,0.028666172,0.89586264,1.0,0.15567255,0.32131076,0.89382124,0.26655453,0.5136676,0.13490751,0.0635529,0.14749226,0.23050918,0.3444706,0.040143177,0.7014657
0.79809767,0.26558334,0.07084258,0.27521876,0.2867281,0.33613548,0.33577597,1.0,0.0,0.88767856,0.9963422,0.23662233,0.3010257,0.32597202,0.23597088,0.0,0.0,0.27320603,0.0,0.3121156,0.32531422,0.4443946,0.6421701
0.7736975,0.14683959,0.0,0.2460893,0.2309584,0.38434935,0.31890836,0.9091236,0.33373433,0.8343156,0.82205445,0.19388586,0.42803544,0.32915658,0.27486125,0.0,0.0,0.12791622,0.008853325,0.25806218,0.3017144,0.3700261,0.8200926
0.72145426,0.24178076,0.027141739,0.3826585,0.30464253,0.42247,0.45407936,0.7401907,0.13967995,0.7328467,0.9013119,0.21437103,0.28275222,0.3256505,0.2748899,0.0,0.0,0.17987897,0.010928034,0.25964183,0.32934207,0.30525777,1.0
0.822604,0.27165645,0.07707149,0.2516302,0.3362822,0.35210562,0.36652237,0.99859256,0.024052225,0.9046831,1.0,0.2706129,0.33232784,0.4762223,0.2586227,0.37658915,0.21441494,0.35081914,0.11391641,0.27593338,0.35991606,0.34821203,0.8414746
0.7674856,0.22081439,0.013677482,0.36315775,0.24274822,0.33384755,0.35442504,0.9427825,0.9216725,0.83056504,0.89237636,0.20720021,0.39184383,0.60969394,0.28193453,0.0,0.0,0.111593865,0.16524501,0.31860852,0.31816483,0.44342428,1.0
0.71859616,0.14371921,0.032884672,0.4695615,0.3347979,0.4362716,0.38405973,0.9231053,0.61086303,0.5396046,0.83333814,0.28399378,0.34742782,0.541557,0.29319492,0.0,0.0,0.08914482,0.18781215,0.30057767,0.3416717,0.37363616,0.89293736
0.80868316,0.2228912,0.030010017,0.25204006,0.29620752,0.39304405,0.39355302,0.95547503,0.028293077,0.808118,0.8756847,0.27069014,0.37650502,0.6042181,0.25511745,0.48091412,0.12349345,0.13875334,0.13982868,0.23844607,0.39986643,0.32701978,0.76530373
0.75195426,0.042582247,0.014541134,0.30815935,0.12887442,0.28153586,0.29929665,1.0,0.016497094,0.85440016,1.0,0.07758623,0.39789036,0.5701921,0.2853188,0.06527689,0.09175032,0.20312789,0.0,0.15172984,0.32641327,0.37290138,1.0
0.7868857,0.26012075,0.0,0.2040808,0.36279342,0.35924357,0.34662548,0.9813599,0.1257554,0.74262714,0.88670933,0.27677482,0.3641938,0.3422231,0.2671697,0.0,0.0,0.18084289,0.16799049,0.32986024,0.35795626,0.4045447,0.7718937
0.79565173,0.15080911,0.0,0.462383,0.16832072,0.36118248,0.35037017,0.7548513,0.8790148,0.8440569,0.70107484,0.14651851,0.3565435,0.74003327,0.29118752,0.0,0.0,0.21857373,0.20831305,0.21564423,0.35669413,0.036043644,1.0
0.75986344,0.28753126,0.004517319,0.32306454,0.21665904,0.40714583,0.3965692,0.83281374,0.15582228,0.6189567,0.7525031,0.1824717,0.34654588,0.1501998,0.2703733,0.0,0.0,0.036013313,0.0,0.33382607,0.037482064,0.3830323,0.76531535
0.78797793,0.18821882,0.023917383,0.18031503,0.32971078,0.3339719,0.34724435,0.9530955,0.01544573,0.8155694,0.7698921,0.24736913,0.312002,0.39222166,0.26934537,0.0,0.0,0.123184785,0.119522884,0.31044763,0.34853074,0.33800608,0.7737227
0.76046497,0.39835453,0.03270176,0.23004675,0.73966813,0.36970183,0.3767826,0.9437971,0.58984184,0.82352716,0.87382424,0.60504985,0.41701674,0.16173173,0.26494768,0.5316034,0.22839493,0.19254258,0.18424563,0.47150025,0.32899123,0.4061556,0.6771135
0.90261096,0.18552375,0.10028071,0.16785811,0.28122064,0.37776938,0.41304168,0.99374527,0.02180381,0.9283776,1.0,0.2314996,0.3108171,0.20499928,0.26269984,0.60290605,0.13721365,0.042075302,0.0010399877,0.2934936,0.31231552,0.32902506,0.5403285
0.64394706,0.5675665,0.105847985,0.40736744,0.22785336,0.40010256,0.38257027,0.94943017,0.12531081,0.6100835,0.6446971,0.2339536,0.34868175,0.29782847,0.2679708,0.46496302,0.17016071,0.05400987,0.0032046787,0.30715957,0.30378303,0.34920743,0.7314335
0.7378697,0.38312984,0.0,0.34101367,0.41024673,0.38429502,0.4471063,0.86219805,0.48101386,0.8274658,0.75140196,0.31843624,0.35525247,0.3550653,0.2689437,0.0,0.0,0.21692748,0.004021623,0.32026136,0.3036243,0.41882855,0.88476723
0.82571894,0.19561362,0.066150464,0.1799417,0.123657174,0.37171873,0.36698163,0.9979116,0.026118608,0.8617136,1.0,0.115768075,0.31696394,0.68928236,0.27193052,0.5631057,0.14183372,0.036447704,0.19350213,0.052848548,0.34728852,0.034265976,1.0
0.8891185,0.10816606,0.0,0.23457092,0.170825,0.44842064,0.4312021,0.7612164,0.6213002,0.8328271,0.76135653,0.15930834,0.388978,0.49656868,0.30865327,0.0,0.0,0.05593343,0.20840798,0.24886274,0.35735875,0.3663034,0.7759907
0.68522525,0.5662672,0.046083443,0.33446082,0.36449128,0.36414152,0.37325168,0.95967,0.08539283,0.72245896,0.87801725,0.29845455,0.55615914,0.18304293,0.27268285,0.39006343,0.3050438,0.18251906,0.2110249,0.39902434,0.3110948,0.43303314,0.69039774
0.8052726,0.14485,0.0,0.31852672,0.3507963,0.30157414,0.31973484,0.96720463,0.022649683,0.8350968,0.884409,0.3101189,0.35854486,0.8699448,0.28776634,0.0,0.0,0.28776902,0.20702542,0.24559778,0.3956393,0.4174239,0.85862786
0.7469867,0.10206902,0.022746336,0.43604958,0.18166548,0.37829998,0.39017674,0.55567026,0.1919269,0.712076,0.7655161,0.16755298,0.35259336,0.6220323,0.28167278,0.0,0.0,0.021644436,0.23679097,0.20457223,0.34602714,0.32837623,0.6318265
0.740387,0.35757056,0.025683222,0.2694755,0.5874012,0.40068886,0.38810498,0.94722766,0.11613871,0.4982331,0.6295407,0.45136687,0.44639066,0.19554406,0.26416218,0.0,0.0,0.18211873,0.22235742,0.36475322,0.33770087,0.38575283,0.5926707
0.69905424,0.17338327,0.0,0.29011372,0.24772896,0.38230717,0.34808242,0.77497333,0.14941138,0.5053597,0.63925105,0.18337515,0.3591931,0.31877053,0.3092604,0.0,0.0,0.0,0.21938857,0.2742312,0.33598933,0.34494135,0.7387768
0.76034933,0.31497496,0.0,0.35392934,0.4011168,0.358191,0.32406178,0.89717424,0.09774471,0.73516303,0.87148285,0.3300096,0.31392127,0.38983804,0.24904267,0.0,0.0,0.36238483,0.13912958,0.27955773,0.34520322,0.4036785,0.7558242
0.704989,0.18249671,0.011892002,0.25020695,0.11301348,0.35801777,0.33776212,0.70136076,0.16867939,0.72098863,0.82670546,0.13305084,0.31595743,0.67880976,0.2790029,0.0,0.0,0.0,0.007337879,0.00095546106,0.040509652,0.040597547,0.012988795
0.8216932,0.24490498,0.0,0.19774798,0.31890064,0.37744486,0.34865472,0.98049206,0.7806749,0.8121729,0.8219501,0.27996433,0.50343347,0.41826853,0.27475643,0.0,0.0,0.06675463,0.16681139,0.32518843,0.40025875,0.36296493,0.9048788
0.7525451,0.104537725,0.0,0.10857719,0.39905393,0.34518924,0.35129172,1.0,0.044418167,0.8823742,1.0,0.375007,0.50233215,0.2787612,0.28029692,0.0,0.0,0.10802045,0.20793761,0.30501375,0.3898043,0.3296107,0.6081697
0.7329925,0.2612375,0.03797055,0.2591753,0.4181851,0.47058448,0.4674011,0.9645301,0.028203774,0.8271829,0.8966597,0.36560443,0.3688695,0.6828048,0.2792505,0.35418162,0.22752887,0.05142003,0.12005249,0.25492942,0.3412491,0.034119084,0.8061739
0.9063287,0.10836969,0.059550595,0.11618113,0.1362182,0.3627346,0.36896566,0.99486846,0.010633878,0.88811576,1.0,0.13879439,0.34973472,0.69639903,0.27021512,0.44384116,0.15685354,0.05333048,0.2025367,0.27197966,0.33860162,0.32490662,1.0
0.86754566,0.05821794,0.050817683,0.103448965,0.20068108,0.3432037,0.35466203,1.0,0.019794695,0.8035375,1.0,0.17478493,0.2867463,0.17616165,0.2580846,0.0,0.0,0.093264334,0.00067731366,0.33568478,0.31037596,0.3433374,0.6869736
0.8200473,0.13603666,0.029919976,0.13918339,0.35293207,0.37377837,0.3573937,0.91595757,0.9577026,0.8442232,0.89543235,0.27768135,0.4676234,0.4883418,0.26971695,0.37887698,0.20513499,0.15643044,0.22238496,0.27158755,0.36148992,0.3594707,0.65836495
0.7570218,0.273565,0.0,0.3855636,0.25550812,0.35487917,0.34532812,1.0,0.011730927,0.89416754,1.0,0.19709247,0.4101782,0.630578,0.25388274,0.0,0.0,0.30857614,0.13304433,0.26586145,0.4132427,0.40584216,1.0
0.85412633,0.19383341,0.06107629,0.24288031,0.29693383,0.3698098,0.39180693,0.9976679,0.023013681,0.8829568,1.0,0.26942843,0.38263386,0.42611483,0.06221834,0.37813354,0.13932379,0.30911827,0.18051434,0.29250386,0.32936043,0.40489808,0.83563095
0.86247444,0.10951381,0.049204364,0.13946536,0.37033606,0.36914107,0.36185467,1.0,0.01811775,0.87381417,1.0,0.26810372,0.36582053,0.33321044,0.06106308,0.43166414,0.3217315,0.103662826,0.0,0.27563742,0.31305405,0.3441307,0.4766703
0.78817207,0.11744659,0.048759803,0.20504184,0.2915284,0.43707213,0.44620994,0.92909306,0.6551018,0.80569303,0.67310506,0.2514569,0.3763796,0.1864167,0.06131047,0.39943734,0.22854875,0.037351135,0.0,0.21597545,0.01713959,0.3249606,0.15471284
0.8343233,0.23457758,0.018014945,0.29383448,0.26225314,0.3655872,0.34465516,1.0,0.026027491,0.8903632,1.0,0.21087721,0.3791837,0.5282017,0.060853563,0.0,0.0,0.18683662,0.17925705,0.2960712,0.409043,0.39397648,0.9204664
0.73504126,0.35736567,0.0,0.6600078,0.36013082,0.6495201,0.6214093,0.77204293,0.23463568,0.49855983,0.64990866,0.3274246,0.3491257,0.49249148,0.04442091,0.0,0.0,0.0,0.104597524,0.21279669,0.34406865,0.0784502,0.4750458
0.76758254,0.23785909,0.027058518,0.21019012,0.20763466,0.3767596,0.35659936,0.81232256,0.20244211,0.70990366,0.82143474,0.16796763,0.35952163,0.72770494,0.036716778,0.0,0.0,0.0,0.24828066,0.01705556,0.3934203,0.030818654,1.0
0.7483243,0.31125277,0.00634897,0.333807,0.39790714,0.36005,0.35614303,1.0,0.020126397,0.89346635,0.99923384,0.29676428,0.35655183,0.24715564,0.06778893,0.0,0.0,0.18637547,0.0,0.46875477,0.3137718,0.4956316,0.8808068
0.9264994,0.3445891,0.06787373,0.4104476,0.41238573,0.37041587,0.38262168,0.9864456,0.022277622,0.91073406,1.0,0.26749167,0.35797936,0.35130242,0.058971755,0.75780857,0.15345146,0.055950906,0.1333343,0.31939486,0.30759144,0.34235746,0.4276182
0.714827,0.19916639,0.0,0.2384807,0.31708682,0.36622086,0.36796293,1.0,0.012292049,0.88569945,1.0,0.23529159,0.3222703,0.09766799,0.11226362,0.0,0.0,0.22381832,0.013712341,0.3802546,0.30639413,0.4770747,0.6036724
0.71784794,0.10018533,0.03834951,0.24346513,0.45600787,0.38763055,0.30167884,0.971024,0.27352142,0.8463805,0.82146007,0.35578322,0.3508812,0.27326536,0.068390414,0.0,0.0,0.041525975,0.0011073118,0.43739173,0.31104437,0.36489886,0.7096247
0.69054955,0.156931,0.0,0.4147854,0.46999893,0.329991,0.3806848,0.97390926,0.18885696,0.7306507,0.8866481,0.39326113,0.38976526,0.57105225,0.06904792,0.0,0.0,0.14072256,0.14789611,0.39129618,0.40152094,0.40212962,0.72170824
