0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.8942031,0.4884078,0.026068166,0.27637595,0.3923856,0.3673528,0.26273447,0.98031914,0.0027492251,0.8777024,0.9765934,0.4078954,0.29316583,0.32490274,0.17121258,0.645496,0.22806191,0.408617,0.26624972,0.38834238,0.34641695,0.33205155,0.71920925
0.89040977,0.57016134,0.20738956,0.2612712,0.14978021,0.3313156,0.23342513,0.92985874,0.0,0.8158065,1.0,0.3076062,0.36761376,0.5993984,0.36736804,0.3972637,0.4228901,0.15781169,0.33355987,0.2416727,0.2502699,0.37669614,0.7878793
0.8960229,0.0,0.0,0.71432215,0.80701923,0.6916269,0.22468984,0.8657463,0.6740707,0.49891075,0.97305644,0.28591466,0.58583575,0.58225065,0.45736828,0.4140782,0.39530873,0.17913732,0.29950157,0.42472404,0.4996813,0.3159833,0.9024283
0.7235294,0.48721805,0.0,0.3018127,0.25227273,0.42142856,0.22142857,0.90000004,0.0,0.98888886,0.9,0.3831858,0.24615388,0.54036695,0.37272727,0.26363635,0.26363635,0.37385887,0.102083325,0.41707316,0.2125,0.47037032,1.0
0.0,0.82781154,0.0,0.87677103,0.82326365,0.17032354,1.0,0.1916814,0.9870826,0.114386186,0.3730324,0.48405895,0.0,0.14888994,0.0,0.45251828,0.0,0.0,0.30076987,0.15581681,0.053546924,0.20018497,0.4001698
0.5446513,0.40110952,0.2625314,0.41490802,0.27985895,0.0,0.2099528,0.80950814,0.62263274,0.75661176,0.000667667,0.60001224,0.20560452,0.42973962,0.0,0.0,0.0015269943,0.0,0.4657338,0.17140843,0.9698815,0.0,0.45286486
0.8400661,0.81295633,0.0,0.71218264,1.0,0.94323814,0.24215522,0.96155256,0.0,0.27499744,0.888672,0.7300825,0.46889573,0.107077666,0.5236468,0.0,0.8518548,0.2689417,0.40668637,0.0,0.07725906,0.19951375,0.7463002
0.7471986,0.6274167,0.23906273,0.4446392,0.20512676,0.1423299,0.521096,1.0,0.0,0.62690765,0.8119318,0.3548648,0.45483813,0.15783912,0.438925,0.0,0.0,0.16798604,0.033206873,0.2791721,0.15032843,0.6791482,0.520361
0.91372544,0.3849624,0.0,0.25951663,0.46818182,0.42142856,0.42142856,0.88165367,0.37826088,0.73333335,0.782353,0.5513274,0.4,0.5055046,0.17272729,0.06363636,0.26363635,0.31991702,0.07708335,0.41707316,0.5375,0.30740744,0.61559635
0.80869204,0.4214577,0.84763587,1.0,1.0,0.3032224,0.006352136,0.9884134,0.0,0.9503214,0.9120527,0.6377572,0.6929299,0.37644434,0.10653649,0.5708339,0.0,0.45027286,0.0,1.0,0.49655792,0.78903437,1.0
1.0,0.078238696,0.4599537,0.5316061,0.0,0.0,0.4254375,1.0,0.6521711,1.0,0.6599768,0.2037492,0.2270439,0.07503882,0.72555685,0.0,0.4139753,0.32373008,0.98751426,0.54917777,0.64103985,0.98720086,1.0
0.66929936,0.43299437,0.0,0.49263275,0.4925184,0.4982881,0.13430634,0.9882548,0.0,1.0,1.0,0.09509455,0.18610677,0.9608454,0.0,0.26283258,0.0,0.20435287,0.32937768,0.11745977,0.5075562,0.62262326,1.0
0.5341307,0.6577605,0.25695896,0.8727507,1.0,0.32109365,0.16116971,1.0,0.0,0.4687633,0.8177731,0.83559024,0.46707287,0.0,0.5163112,0.0072063915,0.27322894,0.2125962,0.25249746,0.0565229,0.3712291,0.29067475,0.69810426
0.73351324,0.10933775,0.12927768,0.32895434,0.71194726,0.22790116,0.27353305,1.0,0.46859145,0.84767747,0.6938425,0.20331283,0.6241769,0.27403852,0.105278894,0.38377678,0.0,0.07417992,0.046991248,0.25507075,0.36489812,0.5245847,0.6528954
1.0,0.8884945,0.14761911,0.42013863,0.40472582,0.1764817,0.49226704,0.78165066,0.6070938,0.7410748,0.9050077,0.2731971,0.18402219,0.59606755,1.0,0.0,0.43653777,0.03379806,0.21682343,0.0,0.4245702,0.45440853,0.54789513
1.0,0.18559557,0.38440502,0.35858783,0.60923976,0.11110997,0.5205863,0.9763809,0.8590955,0.9370344,0.9112912,0.42474705,1.0,0.3573237,0.041928828,0.056679554,0.32934833,0.4871007,0.7189998,0.11541037,0.21969365,0.10564055,0.86769336
0.95294106,0.13308287,0.14237288,0.12356497,0.49772727,0.22142857,0.22142857,0.86330277,0.11086955,0.9333333,0.9823529,0.4274336,0.56153846,0.6045872,0.0,0.28181815,0.28181818,0.1539419,0.26875,0.41707316,0.53749996,0.23333338,0.7697247
0.6743878,0.21157768,0.9927293,0.0,1.0,0.008484397,0.31329113,0.9022296,0.91166854,0.4040441,0.035022117,0.0,0.03927835,0.025782397,1.0,1.0,0.0,0.46782255,0.0,0.005902284,0.54363126,0.15008248,0.018289354
0.654902,0.39197993,0.17627117,0.4595166,0.475,0.6,0.40000004,0.97155964,0.4695652,0.93333334,0.5470588,0.43628317,0.2846154,0.26697248,0.0,0.15454546,0.15454544,0.15809128,0.27083334,0.3682927,0.24374999,0.13703701,0.633945
0.6737733,0.5092068,0.14762233,0.5125656,0.08056068,0.15350619,0.27693346,0.6832408,0.0,0.76154464,1.0,0.31142938,0.54530764,0.3772056,0.0,0.0,0.29192212,0.19909641,0.19865301,0.48631263,0.35868153,0.33681276,1.0
0.5089588,0.08996035,0.5333905,0.487497,0.7990434,0.28442302,0.40910158,1.0,0.14565228,0.5070043,0.10870314,0.20493972,0.2418094,0.45512483,0.015800415,0.48776338,0.4341798,0.0,0.34716934,0.24599269,0.58198255,0.142594,1.0
0.65243167,0.54938525,0.0,1.0,0.21530172,0.27532133,0.32646433,1.0,0.0,0.0,0.7228258,0.07563099,0.5048991,0.0,0.0,0.032126263,0.0,0.27091536,0.0,0.048100874,0.25774315,0.15503442,1.0
0.58572626,0.21505402,0.0,0.82160044,0.25777867,0.5900535,0.0878461,0.3952256,0.0,0.9537489,0.4395439,0.5803707,0.0,0.37275815,0.30219173,0.05428044,0.0,0.26467824,0.0,0.505204,0.24188447,0.533017,0.9243017
0.8208072,0.09999985,0.10860378,0.29522377,0.40774703,0.3415476,0.5789281,0.31150693,0.0,0.86053556,0.9000004,0.3338024,0.49215138,0.27173087,0.18644285,0.14443216,0.2083892,0.0,0.10332191,0.41835368,0.4644156,0.33330938,0.6481014
0.5470589,0.41954887,0.0,0.34471297,0.5886364,0.29285714,0.4571429,0.9899083,0.030434787,0.6555556,0.6058824,0.53362834,0.6,0.65229356,0.43333328,0.11818181,0.3181818,0.18713692,0.06458334,0.19268294,0.75624996,0.43333334,0.7990826
0.9657385,0.20757194,0.0,0.0,0.099415585,0.06558776,0.0,1.0,0.16624665,1.0,0.8507232,0.2774053,0.4611798,0.106902614,0.48562074,0.2781349,0.0,0.4319031,0.0,0.0,0.09883297,0.28120297,0.41846317
0.7096175,0.48481703,0.08951029,0.38765374,0.5235356,0.22012661,0.38366202,0.7937566,0.33851606,0.7046456,0.892109,0.4913566,0.4575832,0.22402708,0.6314715,0.824193,0.80638283,0.6889055,0.14277923,0.3767069,0.31893638,0.53175145,0.8992558
1.0,0.4816717,0.40071514,0.583632,0.11852235,0.3191684,0.5049803,0.7592732,0.014556283,0.69575304,0.9676558,0.0,0.21782248,0.49804938,0.26345804,0.54502404,0.2526485,0.2561661,0.2475651,0.29267433,0.3391552,0.31155938,0.3616137
0.6861871,0.55054015,0.0,0.23326728,0.15070795,0.0,0.6054206,0.23852292,0.0,0.10307483,0.02419477,0.14807871,0.7717056,0.0,0.44892234,0.0,0.034673885,0.0,0.0,0.012474202,0.28894395,0.9826192,0.0
0.39773056,0.45986095,0.14742546,0.33795273,0.0,0.0,0.0,0.08139229,0.4439326,0.38745338,0.14367385,0.0,0.014404691,0.0,0.0,0.0,0.0,0.0,0.5288391,0.4262107,0.61419237,0.0046864958,0.32930174
0.72986305,0.22985885,0.06523502,0.10891242,0.54493266,0.3490257,0.27712137,0.65077865,0.061490607,0.9599822,1.0,0.4269982,0.4690842,0.5322064,0.23226866,0.33336452,0.3427695,0.22471365,0.17744768,0.2790346,0.31085467,0.4315908,0.78018
0.6795031,0.24491513,0.0,0.39058852,0.56369793,0.55089134,0.15940288,0.8517899,0.6780725,0.7118624,0.6155485,0.52159756,0.33274567,0.72925293,0.1127594,0.06967204,0.18303062,0.188333,0.27766165,0.61364543,0.20763955,0.30495965,1.0
0.33627957,0.0059033176,0.102302864,0.53431493,1.0,0.37775928,0.28519905,0.99388784,0.29062784,0.58843625,1.0,0.26626864,0.27240413,0.090836674,0.69690204,0.58252066,0.74526376,0.08841843,0.0,0.33014116,0.25835812,0.65964216,0.92968065
0.8411765,0.25162905,0.15932202,0.12960921,0.25227273,0.22142857,0.42142856,0.90000015,0.121739134,0.78888893,1.0,0.17433628,0.5230769,0.68715596,0.52424246,0.26363635,0.26363635,0.14979252,0.110416666,0.34390244,0.47499996,0.23333335,0.38623855
0.14093544,0.76303303,0.10794731,0.5408559,0.51609576,0.22765245,0.0,0.17743894,0.63988054,0.7890115,0.0,0.14113908,0.0,1.0,0.4812543,0.0,0.0,0.0,0.0,0.08405072,1.0,0.46571314,0.0
0.962612,0.16740185,0.16068356,0.059784375,0.18512629,0.35728458,0.3803908,0.99805176,0.0,0.784708,1.0,0.15381703,0.33208472,0.45530963,0.029492218,0.44060627,0.094874755,0.22026676,0.21525544,0.3340454,0.10849705,0.30762124,1.0
0.78631705,0.2792654,0.90000105,0.58511484,0.9000019,0.09999525,0.22143757,0.48481134,0.0,0.9000053,0.5708589,0.7293187,0.0,0.28256658,0.43879333,0.0999938,0.1258583,0.0,0.83510417,0.099988654,0.13902912,0.0,0.25795916
0.982353,0.52982455,0.20593221,0.4413897,0.20681822,0.22142857,0.42142856,0.90000004,0.0,0.7888889,1.0,0.1477876,0.44615385,0.60642207,0.44545457,0.26363635,0.26363632,0.057676367,0.18958329,0.39268285,0.275,0.23333335,0.7715596
0.69411767,0.092982456,0.0,0.09939578,0.51363635,0.22142857,0.22142857,1.0,0.121739134,0.7888889,1.0,0.8168142,0.52307695,0.86146784,0.3848485,0.26363635,0.26363635,0.07842325,0.32083333,0.41707316,0.55625004,0.43333334,0.85229355
0.9086105,0.3425151,0.08120924,0.15812668,0.16582854,0.3327024,0.33278313,0.99656963,0.116607234,0.8584126,1.0,0.30781022,0.6791514,0.0819627,0.33550298,0.55920374,0.40972564,0.30134496,0.24441232,0.2327568,0.19396666,0.41195908,0.81759214
0.569037,0.0,0.12790152,0.14183572,0.20071664,0.24840593,0.04147596,0.82515293,0.052772194,0.72869164,1.0,0.2794932,0.22440353,0.4944036,0.44165248,0.14280446,0.18860401,0.40616798,0.07569899,0.28049946,0.3900241,0.6522476,0.74691683
1.0,0.6138537,0.015713504,0.1588984,0.3432145,0.34417948,0.6093682,0.8844805,0.0035990255,1.0,1.0,0.579746,0.28741613,0.5960008,0.2084661,0.37173307,0.13180201,0.07209188,0.23538424,0.676433,0.022740401,0.502304,0.8222413
0.73333335,0.32431075,0.0,0.13262843,0.36590916,0.22142857,0.42142853,0.8724771,0.3065217,0.82222223,0.782353,0.48938054,0.63846153,0.49449542,0.20303038,0.31818178,0.118181825,0.1912863,0.0,0.16829273,0.50625,0.43333328,0.5972477
1.0,0.26204214,0.20765455,0.31538177,0.88763183,0.09999999,0.3640713,0.8139923,0.73338103,0.56757236,0.35561278,0.45863804,0.0,0.8565569,0.11750812,0.09999995,0.4200024,0.09999997,0.09999984,0.3066359,0.46547788,0.86784625,1.0
0.8901961,0.70526314,0.17966107,0.7066465,0.093181826,0.42142856,0.42142856,0.9,0.0,0.7888889,1.0,0.05044248,0.4461538,0.0,0.23333335,0.08181822,0.2818182,0.0,0.102083325,0.3926829,0.13125,0.43333334,0.64128435
0.66415757,0.27192786,0.13945486,0.12862061,0.41981798,0.126149,0.5196227,1.0,0.08809679,0.9222573,0.7013049,0.5354201,0.18725109,0.1985156,0.4663909,0.0,0.347571,0.073871374,0.36851886,0.37433082,0.38275343,0.21377131,0.76281947
0.7635226,0.0,0.15829363,0.65917134,0.35312164,0.0,0.0,0.44352174,0.5553068,0.62384605,0.8819977,1.0,0.003342349,0.0056224894,0.0,0.9103509,0.40726727,0.0,0.4373737,0.0448427,1.0,0.8921532,0.990775
0.85490197,0.07418549,0.0,0.28126886,0.34318197,0.29285714,0.49285707,0.8724771,0.96956515,0.93333334,0.7823529,0.49822998,0.32307693,0.4688074,0.17272732,0.26363635,0.26363635,0.1821577,0.0,0.24146344,0.30625,0.43333334,0.6706422
0.54033315,0.40963054,0.018020999,0.31937498,0.33637255,0.5038064,0.30888942,0.99701774,0.9364459,0.48761377,0.8623449,0.29654643,0.4281543,0.6503269,0.31911376,0.40732217,0.194619,0.25402862,0.0,0.45138514,0.3375088,0.43721566,0.8258268
0.8762994,0.5532086,0.2472519,0.6039983,0.41103563,0.2885124,0.2686683,0.7000364,0.0,0.76593393,1.0,0.5774966,0.6502472,0.0,0.32035255,0.22057167,0.10824838,0.009752005,0.2801497,0.42751262,0.16882974,0.14908817,0.8365401
0.75689745,0.27123934,0.22802377,0.31018123,0.10820566,0.3348825,0.39351663,0.9369152,0.045464568,0.77959394,1.0,0.20273085,0.4523494,0.56809866,0.25599584,0.32541734,0.19454019,0.10618721,0.49624047,0.25723124,0.3589238,0.33423933,0.681948
0.8831751,0.3207425,0.058267668,0.031070832,0.5065499,0.08549392,0.6847648,0.9388759,0.20806664,0.42467433,0.2753889,0.38300055,0.9894446,0.026392153,0.71122974,0.085355476,0.0,0.00064530724,0.27780887,0.6661406,0.2472591,0.24413937,0.44689634
0.8568715,0.41484818,0.26325345,0.24780011,0.76655936,0.39351398,0.5214632,0.8819016,0.3828993,0.48925638,0.71811765,0.67707527,0.26242432,0.43732816,0.4650452,0.09662254,0.3190581,0.1474472,0.22925134,0.17285639,0.45744282,0.3853664,0.97999394
0.6352941,0.58120304,0.2059322,0.6800604,0.2409091,0.45714286,0.22142857,0.9440367,0.041304342,0.56666666,0.92352945,0.38318583,0.24615425,0.65963304,0.37272725,0.3181818,0.118181825,0.036929496,0.0,0.19268292,0.24375,0.23333335,0.9
0.9630897,0.6186751,0.08023796,0.32014602,0.15383688,0.19085307,0.1222428,0.7998253,0.03497958,1.0,0.8422358,0.18213978,0.49570456,0.59923285,0.33958676,0.043957546,0.3142676,0.27845407,0.03657894,0.49209103,0.2375736,0.5680641,0.69539386
0.51012826,0.12961154,0.26454732,0.12195717,0.77854866,0.30742297,0.56832415,0.93178385,0.0,0.9557179,0.9758412,0.28423095,0.42374068,0.22691317,0.23563112,0.28195754,0.58610964,0.11979461,0.30257574,0.38899252,0.30222598,0.16558298,0.4865912
1.0,0.052975465,0.22986361,0.6394533,0.32712558,0.00586352,0.0,0.99506843,0.018750273,0.0,0.63553643,0.9458224,0.8013842,0.45070547,1.0,0.0,0.20222914,0.13211608,0.26334658,0.27967113,0.6638343,0.38408923,0.8362336
1.0,0.05719428,0.1340186,0.043743532,0.47689897,0.23373206,0.5040015,0.96043026,0.124466494,1.0,0.8552129,0.25166798,0.6570847,0.5002006,0.11031924,0.0,0.3274676,0.25788873,0.36928067,0.21118753,0.4155628,0.20794766,0.8641205
0.7403844,0.537371,0.0,0.09866001,0.46513775,0.09851998,0.25408635,0.8316078,0.9693082,0.9064018,0.8123701,0.19447523,0.16188867,0.12172437,0.029356934,0.38468173,0.20700486,0.27693015,0.20248094,0.2826839,0.36049095,0.014902454,0.62687266
0.7291039,0.7315711,0.18953677,0.9352096,0.7663741,0.1417912,0.14570023,0.6118134,0.30280074,0.85201585,0.68985677,0.24740121,0.13730636,0.37009066,0.15851873,0.14148597,0.18599954,0.16365275,0.13358703,0.14853628,0.2878003,0.7302864,0.6810639
0.64304113,0.2669114,0.17866702,0.23927438,0.60223764,0.22522879,0.5368458,0.90989923,0.1360296,1.0,1.0,0.69425946,0.551211,0.17972022,0.27745456,0.19274716,0.18175286,0.67271256,0.61688393,0.3767392,0.37806192,0.29363486,0.5141464
0.89388883,0.23504119,0.069349974,0.2785893,0.4072163,0.3352999,0.39054146,0.6853303,0.2878448,0.8619576,0.93994355,0.25421995,0.5951288,0.47142625,0.45373866,0.17114507,0.57383335,0.0,0.2795003,0.78258485,0.35210648,0.3985845,0.9057722
0.8020096,0.5431691,0.3308526,0.6990196,0.03131494,0.19798285,0.23096211,0.93122333,0.0,0.54993093,0.92578477,0.23461157,0.5335821,0.44382495,0.37698048,0.0,0.17910461,0.20125088,0.027421609,0.38391188,0.0,0.40838403,0.28387105
0.6619277,0.14202555,0.0,0.49169502,0.60499585,0.4621425,0.25757813,1.0,0.44667333,0.9274555,0.6571388,0.20576735,0.5139578,0.5543253,0.32003158,0.32896852,0.0,0.09605666,0.46777734,0.3570655,0.30399507,0.51867926,0.3978645
0.9240942,0.5148841,0.05426008,0.30298313,0.79111767,0.5877552,0.13889304,1.0,0.106040664,0.8606989,1.0,0.5985005,0.5496967,0.26497692,0.010133748,0.39856818,0.34557924,0.3658011,0.38193074,0.6603154,0.22315963,0.4578629,0.3939803
0.79664546,0.4555348,0.04985424,0.6894866,0.86915946,0.20388573,0.9386045,0.9025986,0.029635819,0.88493776,0.0,0.76022303,0.4138319,0.82006985,0.0,0.080001965,0.6563525,0.0,0.014230007,0.18913725,0.6370943,0.44638076,1.0
1.0,0.4404873,0.11661608,1.0,0.36512712,0.0,0.0,0.7462597,0.0,0.9916369,0.9848765,0.9973674,0.0,0.76695704,0.0,0.21765995,0.7730504,0.0010970224,0.5392756,0.30998453,0.2468857,0.000105365136,0.25925937
0.99247074,0.41864341,0.0021892888,0.051600765,0.04999806,0.37128547,0.28784007,0.8616684,0.16971911,0.52355427,0.87361354,0.11568957,0.20873126,0.64830333,0.23810965,0.36783266,0.0,0.3227135,0.40724912,0.20633811,0.44015217,0.4378595,0.6331205
0.8549019,0.05789473,0.0,0.3084592,0.35454547,0.22142857,0.42142853,0.90000004,0.0,0.9888889,0.90000004,0.2539823,0.28461558,0.5678899,0.17272729,0.1,0.3,0.21950208,0.2770833,0.26585585,0.59999996,0.47036996,1.0
0.9787116,0.18052697,0.046351552,0.42157155,0.29089594,0.23573443,0.5560359,0.82976794,0.0029975048,0.9646601,1.0,0.48643962,0.25517955,0.66841805,0.0,0.0,0.26267815,0.0045356993,0.25061747,0.4483,0.37005585,0.48339722,0.24522328
0.8549019,0.22205514,0.18050846,0.3960725,0.4863636,0.45714283,0.2571429,1.0,0.59999996,0.73333335,0.9823529,0.23628321,0.32307696,0.3128442,0.17272732,0.10000002,0.1,0.11991701,0.0,0.51463413,0.47499996,0.38148224,0.76238537
1.0,0.27018607,0.0,0.0,0.5755579,0.26827818,0.13941626,0.8229245,0.103807904,0.7581769,0.6111842,0.011289295,0.6544798,0.77336544,0.0,0.18469752,0.0,0.0,0.00642683,0.40213507,0.15107,0.4659344,0.9261048
1.0,0.7550962,0.046719573,0.108955756,0.80208254,0.8169307,0.31154895,0.55895376,0.18549505,0.9186719,1.0,0.47638422,0.67177016,0.29900593,0.37241375,0.27266625,0.25190073,0.13925698,0.039687216,0.35130852,0.32396027,0.24373922,0.7142364
0.8117647,0.4263158,0.035593256,0.20211482,0.11590909,0.42142856,0.42142853,1.0,0.0,0.9333333,0.90000004,0.076991156,0.44615382,0.31284404,0.17272729,0.06363636,0.0636364,0.007883824,0.102083325,0.1682927,0.13125,0.23333335,1.0
0.71479934,0.46587095,0.04599642,0.10844303,0.434577,0.13722396,0.25170943,1.0,0.7617656,1.0,0.93442523,0.20670536,0.20850343,0.24060792,0.17719142,0.22119741,0.0,0.29059926,0.34128258,0.14783803,0.34989002,0.62277514,0.9486248
0.7397862,0.16913006,0.08058894,0.31495237,0.12003419,0.49252647,0.49363974,0.83817863,0.2782743,0.8457497,0.9093056,0.30396786,0.602362,0.5090851,0.22619268,0.42741632,0.2905564,0.026421351,0.060254853,0.28105298,0.3512467,0.32154953,0.8206408
0.8313725,0.32857144,0.16355929,0.20815852,0.3659091,0.42142853,0.22142874,0.9,0.12173913,0.7888889,0.9,0.46283185,0.56153846,0.18440372,0.17272729,0.26363635,0.26363632,0.16224064,0.0,0.46585366,0.44375,0.43333334,0.38623855
0.89208007,0.15020445,0.01302998,0.19643821,0.38771933,0.3475376,0.7293182,0.8061422,0.0,0.9203177,0.5922434,0.26341516,0.2372587,0.26988044,0.2429299,0.28499278,0.71559644,0.0,0.24223782,0.28407452,0.5306725,0.22261068,0.5378606
0.9316379,0.5321385,0.17407499,0.7962959,0.5694539,0.1852893,0.022504197,1.0,1.0,0.8087104,0.9397434,0.38905954,1.0,0.64533746,0.5275777,0.41396123,0.122175306,0.3850484,0.7643384,0.39682487,0.37780204,0.1944544,0.3303374
0.7878644,0.53605807,0.23772705,0.4441896,0.47449467,0.20213793,0.28922832,0.81316805,0.12481078,0.7699574,1.0,0.3845216,0.30110386,0.07150542,0.09072538,0.13274908,0.380886,0.08554294,0.11713301,0.42677084,0.38610068,0.21125676,0.3370424
1.0,0.48749202,0.33707106,0.8118093,0.6110877,0.31064337,0.6761884,0.8271396,1.0,0.7100632,0.6432471,0.77910924,0.82371354,0.9667431,0.47219276,0.0,0.14398734,0.8307545,0.0,0.2972091,0.85179776,0.010478852,0.69180894
0.7844624,0.5244189,0.883894,1.0,0.8005496,0.38153386,0.53456175,0.50645643,0.24911505,0.646315,0.68860894,0.03611193,0.27750415,0.2780275,0.5698458,0.53682655,0.0063678194,0.029202202,0.0,0.18804994,0.3431951,1.0,1.0
0.9420988,0.18301676,0.07916934,0.30393714,1.0,0.20878683,0.48062557,0.73563284,0.25775376,0.85055876,0.9249916,0.1375563,0.31762457,0.2081765,0.2095325,0.07132073,0.10996548,0.04441552,0.26653188,0.2618972,0.06693738,0.04803334,0.5688118
0.9735076,0.046334315,0.08479071,0.1853744,0.8221465,0.65944153,0.6831084,0.90183544,0.46302748,0.96562815,0.9390137,0.0,0.0,0.46318346,1.0,0.0,0.24995206,0.61153364,0.9756961,0.0,0.9475378,0.37694612,0.8912719
0.9202969,0.11055233,0.0,0.20194043,0.5541877,0.5892283,0.20594741,0.776134,0.25707576,0.5375683,0.69910693,0.44724432,0.22674845,0.1636998,0.47273034,0.09470159,0.1955317,0.22765131,0.12391563,0.19833946,0.30527025,0.30240357,0.85736424
0.8046067,0.34452412,0.10345683,0.0020517085,0.8917651,0.37211937,0.043986276,0.70439506,0.8796312,0.9014744,0.36853793,0.6488562,0.815921,0.0,0.58037543,0.0,0.38509014,0.23712924,0.0,0.33304015,0.07607905,0.9739766,0.6412426
0.89541125,0.49641836,0.0,0.38963607,0.63597584,0.32795814,0.03608215,0.88434094,0.048273586,0.5860444,0.8517439,0.08630462,0.20627637,0.9073671,0.0,0.14749712,0.22223656,0.16971315,0.20387736,0.35321328,0.23901847,0.10996637,1.0
0.74060947,0.46003008,0.0,0.4799965,0.19198683,0.3656566,0.121867485,1.0,0.035250098,1.0,1.0,0.120209135,0.15250027,0.24074449,0.4660849,0.24559483,0.213216,0.32196763,0.29147065,0.28909287,0.5437408,0.2154944,0.83899856
0.9882316,0.431626,0.1436267,0.47594297,0.19587584,0.29857805,0.3923335,0.667907,0.021974206,0.94543093,0.29572132,0.2607795,0.34833828,0.31436142,0.31526902,0.48232508,0.25903493,0.15438057,0.0,0.27174106,0.36825097,0.00013872162,0.751693
0.8176202,0.5307148,0.11893199,0.3424448,0.49217993,0.5543555,0.17353651,0.70607954,0.0009351373,0.8102178,0.7348421,0.05575811,0.5369737,0.5822922,0.4586221,0.09458552,0.054243453,0.108002834,0.0,0.500284,0.28846937,0.4583061,0.83012515
0.7717933,0.15220487,0.08754741,0.35796425,0.37472644,0.5211362,0.12146139,0.95478696,0.0,0.9589618,1.0,0.1832723,0.49041352,0.32164454,0.12859543,0.049934484,0.29570684,0.13833058,0.05191723,0.23386428,0.14445117,0.15873784,1.0
1.0,0.0,0.24548852,1.0,0.7565751,0.74086654,0.8274482,1.0,0.63765836,1.0,0.6879087,0.2556092,0.074534714,0.54866195,0.783215,0.5542904,0.4703822,0.14862472,0.1684452,1.0,0.0,0.9080529,0.78218025
0.9548452,0.2817411,0.0,0.54303867,0.22800834,0.29869497,0.44717115,0.67152804,0.43555254,0.9985225,0.8280823,0.30322924,0.6205724,0.23338114,0.42946166,0.0009919629,0.4000073,0.22806206,0.12920839,0.34578013,0.4620901,0.40751177,1.0
0.9872923,0.25688818,0.0,0.21046886,0.5955528,0.5564292,0.5051952,0.8259005,0.0,0.8495165,0.80471766,0.40602225,0.1913783,0.31347877,0.0,0.075458564,0.15827918,0.0,0.3709434,0.520252,0.5614326,0.52565247,0.7684748
0.5517551,0.28837678,0.99378586,0.08570653,0.30793732,0.28510654,0.0,0.58913445,0.6306237,0.27529597,0.634543,0.21146189,0.070723176,0.8840889,1.0,0.49224383,0.0,0.0,0.0,0.0,0.9784604,0.48765323,0.7648715
0.8053608,0.22021598,0.04721877,0.1812127,0.27157077,0.5303659,0.3322628,1.0,0.031333145,0.8787391,1.0,0.24938165,0.46469906,0.68458724,0.018370036,0.21579699,0.4452507,0.18817818,0.17002681,0.0794801,0.35264677,0.23966564,0.89716536
