0,1,2
0.5756757,0.3285715,0.5233334
0.6929583,0.41972142,0.41951147
0.79968804,0.8606001,0.025692374
0.73783785,0.5190477,0.43833336
0.60270274,0.61428577,0.4366667
0.74852806,0.37340778,0.44774425
0.8194676,0.8108603,0.025681712
0.54864866,0.5190477,0.54
0.77567565,0.76666665,0.4833333
0.58046865,0.24538425,0.8030163
0.8045432,0.51670414,0.12639439
0.6567568,0.42380962,0.5066667
0.69459456,0.76666665,0.5416666
0.71081084,0.51904774,0.2816667
0.60714227,0.7164841,0.7669094
0.73783785,0.37619054,0.4416667
0.59999996,0.76666665,0.53666663
0.87644905,0.85935706,0.0
0.46756762,0.61428577,0.5633334
0.782663,0.9093268,0.0
0.67524767,0.8430152,0.13893586
0.62972975,0.7571429,0.39000002
0.6837838,0.5666667,0.3266667
0.8084786,0.99797684,0.0
0.6567568,0.5190477,0.37333333
0.83728683,0.85605514,0.0
0.7718781,0.9088693,0.025634162
0.41351354,0.852381,0.485
0.5390406,0.588525,0.83627164
0.6656861,0.41952327,0.42758828
0.62913513,0.90006095,0.119765185
0.55826426,0.70580536,0.443303
0.5854453,0.37260383,0.5217957
0.89803976,0.76528597,0.0
0.70472854,0.79196113,0.13135155
0.52162164,0.4238096,0.5133334
0.73349625,0.7116812,0.11929993
0.84278923,0.48355812,0.1264204
0.52162164,0.47142863,0.5233334
0.8542596,1.0,0.0
0.518035,0.61083454,0.5052913
0.5756757,0.42380962,0.5016667
0.42702705,0.37619054,0.67833334
0.60270274,0.37619054,0.41000003
0.48108113,0.042857207,0.58500004
0.6567568,0.6619048,0.33
0.780259,0.6152668,0.10208244
0.54864866,0.5666667,0.42999998
0.4486487,0.70952386,0.43833336
0.60270274,0.47142863,0.40833336
0.7319602,0.8036628,0.08704051
0.6567568,0.28095245,0.5033334
0.6837838,0.5666667,0.40833333
0.57519513,0.29654032,0.36789417
0.7592943,0.5200265,0.14083388
0.594764,0.91220194,0.17713325
0.6680936,0.70202327,0.16687927
0.8243311,0.26595607,0.18562484
0.52162164,0.5666667,0.54333335
0.50810814,0.28095245,0.51500005
0.7693579,0.62267935,0.10419311
0.64324325,0.37619054,0.38333333
0.6405405,0.76666665,0.5883333
0.77567565,0.5761904,0.585
0.44054055,0.61428577,0.5166667
0.38648653,0.18571436,0.62000006
0.45706144,0.6699138,0.8695403
0.5756757,0.852381,0.405
0.72513115,0.7454822,0.12737997
0.5600823,0.5169211,0.5535082
0.61220837,0.46761644,0.4698556
0.8162162,0.71904755,0.52666664
0.6307189,0.80460525,0.18116763
0.7454414,0.81399775,0.092525125
0.71081084,0.4238096,0.3966667
0.55734575,0.65743935,0.4223434
0.7216216,0.7190476,0.51666665
0.8915873,0.76074684,0.0
0.71081084,0.7571429,0.29333335
0.8373876,0.61298656,0.044474892
0.6441171,0.8122227,0.14900513
0.6003816,0.37769312,0.84188735
0.76335377,0.73122954,0.100744665
0.7216216,0.8619047,0.53999996
0.86577123,0.80477613,0.0
0.83917695,0.89511484,0.0
0.49459463,0.5666667,0.5716667
0.7700984,0.6661441,0.09448683
0.52162164,0.7571429,0.4166667
0.84575635,0.9330324,0.09999664
0.6207291,0.087477796,0.8372549
0.63576746,0.72677344,0.19533643
0.50540537,0.48095232,0.65
0.75453174,0.6311722,0.13077365
0.8112842,0.8096344,0.010504851
0.6567568,0.7571429,0.40333334
0.52162164,0.42380962,0.45000005
0.7224677,0.6021807,0.15390605
0.44054055,0.5666667,0.58000004
0.7621421,0.74148375,0.075976424
0.46782598,0.47035182,0.9203964
0.66782296,0.3737395,0.51146394
0.3594595,0.5190477,0.53999996
0.6694836,0.79801244,0.15336607
0.6405405,0.29047614,0.6883333
0.9424753,0.7119208,0.0
0.7216216,0.8142857,0.45166665
0.60613674,0.44711366,0.30452228
0.80270267,0.71904755,0.525
0.65806377,0.62762314,0.5401462
0.6570877,0.89700776,0.11183209
0.78216815,0.7617441,0.04013429
0.61221224,0.6580962,0.41819322
0.7165252,0.8469936,0.08129805
0.62972975,0.7571429,0.33000004
0.66756755,1.0,0.51666665
0.62972975,0.3285715,0.4933333
0.5534459,0.75614935,0.21725823
0.5123655,0.57921016,0.8400456
0.4675676,0.61428577,0.5416667
0.5042019,0.8010364,0.4516278
0.7635841,0.8130134,0.05355389
0.45135134,0.52857137,0.78
0.6868331,0.42934355,0.77476543
0.54864866,0.90000004,0.39833334
0.34310564,0.80196345,0.5893933
0.6773294,0.8923824,0.09147974
0.80270267,1.0,0.45666662
0.78918916,0.52857137,0.56166667
0.671837,0.77211803,0.69524026
0.8366892,0.85505056,0.0
0.8380993,1.0,0.0
0.84594595,0.70952386,0.30333334
0.5756757,0.5666667,0.49500006
0.8183155,0.6678272,0.052625414
0.73345804,0.5541682,0.18011767
0.80270267,0.67142856,0.47
0.5580759,0.22945529,0.566441
0.8744331,0.8576855,0.0
0.61351347,0.8142857,0.60499996
0.62972975,0.09047625,0.44833338
0.54864866,0.47142863,0.51000005
0.62972975,0.80476195,0.4116667
0.45405412,0.5666667,0.47833335
0.8815485,0.8136033,0.0
0.62972975,0.90000004,0.315
0.66665906,0.27748,0.50026584
0.8650489,0.86035347,0.0
0.52162164,0.18571435,0.57500005
0.7566336,1.0,0.0
0.60270274,0.7571429,0.45500004
0.66756755,0.67142856,0.46333334
0.62972975,0.5190477,0.465
0.5140706,0.81530285,0.783956
0.706548,0.8513814,0.08705157
0.6864864,0.71904755,0.59666663
0.54864866,0.47142863,0.48333335
0.83077985,0.95737076,0.09999195
0.7216216,0.29047614,0.6383333
0.53783005,0.4780802,0.85895073
0.7486486,0.7190476,0.4833333
0.694549,0.5639502,0.4328214
0.60270274,0.47142863,0.47666666
0.52162164,0.70952386,0.38333333
0.86262685,0.7636317,0.0
0.46756762,0.6619048,0.49166664
0.82466036,0.71427184,0.033738587
0.69459456,0.7190476,0.53999996
0.62972975,0.37619054,0.40000004
0.5756757,0.61428577,0.37833333
0.6948935,0.27853957,0.5215086
0.67616177,0.8038089,0.14431235
0.6672483,0.7065656,0.40253973
0.66626674,0.57569647,0.2316949
0.6127811,0.277633,0.5404477
0.52162164,0.61428577,0.44500002
0.64033586,0.6114286,0.44932428
0.77608013,0.7072052,0.35661727
0.68108106,0.3380952,0.54499996
0.41351354,0.80476195,0.51500005
0.88090074,0.994643,0.0
0.58528316,0.8164334,0.16447137
0.6567568,0.5190477,0.47500002
0.55945945,0.7190476,0.6016666
0.59230685,0.479013,0.825463
0.49459463,0.47142866,0.5116667
0.61183155,0.61015993,0.41779715
