0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-2.6453292,-3.0592031,-3.355428,-0.28255987,7.331719,-1.1576849,-2.8112655,-3.6903226,-3.7742312,-3.5593665,-2.4290655,0.90816987,1.086552,0.46969777,-3.4290285,-2.9575732,-5.4033113,-2.8513875,-0.17585373,0.9159579,0.2363553,0.02881527,-3.985161,-3.064072,-11.738965,-2.1665568,0.8210072,1.6413097,0.97590446,0.19286358,-2.4302163,-4.095585,-3.2944431,-3.0326314,-0.66064894,-0.37300587,2.1321878,-1.6339779,-2.6009007,-5.1659064,-4.645335,-6.2881937,-1.7745242,2.335937,0.67117953,-0.9227679,-2.5805612,-2.8640761,-3.5951376,-5.7328987,-1.7297633,2.4172773,0.83361834,0.22400343,-3.1935592,-3.3815272,-3.9782214,-4.552342,-3.0280766,-0.5674591,1.6954538,0.38381797,-2.5188744,-3.3350875
-4.841248,-2.851524,1.1060611,5.102188,1.3305686,-1.1268255,-3.9882085,-5.1925435,-6.4107175,-2.1129787,-0.626436,-1.5013747,1.8846662,1.3350757,-2.3374455,-2.8045342,-3.2005599,-1.2029229,-1.6244943,0.80127454,0.70657873,-1.9401796,-1.5667421,-2.5944507,-3.6332355,-1.2882085,-0.21308702,2.6193326,4.778609,-1.8778213,-2.0844328,-3.706003,-2.7845771,-2.2607772,-1.74473,3.0394466,3.5228908,-2.344432,-2.3061705,-2.9203165,-5.4512854,-1.959473,-3.2239995,1.1141906,1.8686361,-1.5034177,-3.2128046,-2.7873333,-3.3388276,-1.042261,-0.51592326,0.10421729,1.8995292,0.1324197,-2.6742878,-2.2880852,-4.654865,-3.660747,0.31112927,2.042491,2.1528647,-0.24768138,-2.0135417,-3.894183
-3.3152993,-3.1530302,-1.9058756,0.25719488,2.9103923,0.20078906,-3.7632854,-3.6242604,-3.2332811,-2.664824,0.35082316,1.6677213,5.2158155,1.5805392,-2.5309536,-2.917796,-3.1932247,-1.7016159,-0.5385183,0.46129107,3.771223,-0.013938189,-2.1917698,-4.1228004,-3.057291,-1.5955601,-0.78019226,1.375006,3.0207522,-0.6848075,-2.4588468,-3.2819772,-2.749044,-2.5234861,-1.2320125,1.3730574,2.5938091,-1.0235672,-2.6065807,-4.170649,-3.0540621,-2.6411417,-1.8874317,0.5584576,1.4602046,-1.2002678,-2.5233498,-3.6784558,-4.23546,-7.9783874,-0.6026926,1.9598136,0.34896863,2.2507932,-1.8044999,-5.515672,-3.121246,-2.8237922,-1.7427932,2.5954838,2.7295885,0.22582191,-2.4644914,-3.5497696
-3.584201,-5.1051664,-0.9017755,-0.4132523,-0.30050611,-3.0338154,-2.7067814,-2.6988854,-4.313591,-3.783887,-0.7981795,0.14849225,3.435141,0.94787145,-3.41468,-2.7273262,-8.01228,-2.5117922,-0.43622303,0.388582,4.0392985,0.5666294,-3.0734591,-4.01313,-2.9587252,-1.950651,-0.13843209,-2.8128405,3.0720215,-0.48932227,-2.5320268,-3.0297165,-2.9648273,-1.9811231,-2.2398672,0.6277871,3.1571295,-1.6890402,-2.8744915,-2.903021,-2.7667606,-2.3512347,-2.732891,0.48778796,1.1355104,-1.3650367,-2.6507912,-2.7957244,-3.4492853,-3.1217318,0.042644978,-0.7911849,-0.85231423,0.18832302,-1.6876172,-2.3872166,-3.4093103,-2.7365038,-1.0961099,1.57949,3.633703,1.9310869,-1.0154085,-3.4364684
-4.020916,-2.9411457,-0.5192609,-0.20814145,3.8987222,-0.38535523,-3.9761696,-2.760699,-2.9643927,-4.883822,0.19992042,2.4077885,1.5545274,0.16068524,-4.666818,-3.635555,-2.5778894,-2.5750628,-0.60601187,1.8237741,0.68166685,-0.38116026,-3.2552292,-4.2767687,-3.022169,-1.8022594,-0.10736781,1.64014,3.2516882,-0.3880358,-2.91412,-3.0844853,-3.1043181,-3.2373686,-1.2467817,2.3099444,3.0945256,-2.2542229,-2.9721634,-4.437429,-3.4941652,-6.2447157,-2.5426927,-1.3262687,2.5118508,-0.8379833,-3.268318,-2.8066576,-4.395741,-3.4361308,0.6637404,1.7261112,3.079224,1.3774481,-2.4771838,-4.0196333,-4.2810383,-4.977236,-0.6715585,0.38711846,0.4551601,-1.1483128,-2.8359935,-2.7290688
-3.340345,-3.8179498,0.7045944,0.6232847,0.6017646,-1.582478,-2.6884246,-2.7110107,-3.1526601,-2.9829993,0.93174314,3.7776864,6.157626,1.5074307,-4.652914,-4.5251904,-3.5471158,-2.095119,3.253909,4.3366027,4.7871876,-0.3739221,-2.3622627,-3.8219318,-3.5849328,-1.1081986,1.2720938,2.2112682,2.9206147,-0.58398914,-3.033223,-2.8059187,-3.5507164,-2.2657692,-1.6046767,0.49131918,2.7607927,-1.2807198,-3.294468,-3.0505488,-4.8139644,-1.6475896,-2.6301484,0.14954591,2.0130596,-1.0852458,-3.3414571,-7.320042,-3.2403512,-1.4090925,0.59294176,1.4276842,2.8677452,-0.15159702,-6.200186,-2.9565904,-3.9646254,-3.7608423,-0.2968406,3.9806085,2.6409135,0.22590351,-2.1550288,-3.220464
-3.9860184,-3.6003916,-2.299553,0.88280714,0.55354065,-2.0937884,-2.6710656,-3.0270586,-4.2340035,-3.6845696,0.13752475,2.7090719,3.812055,-0.16553819,-5.5095,-3.796823,-3.264406,-3.3474314,-0.094807684,4.5983396,0.90089846,0.61514604,-3.874572,-2.2973096,-3.1114874,-2.4806895,2.3501594,1.1826801,-1.9048314,0.11609131,-2.6218593,-3.381211,-4.61258,-2.9758449,2.0068998,0.5062972,-0.15529418,-0.5418,-1.8116869,-4.0379677,-5.1957974,-5.016803,3.359315,-0.659138,-1.5927906,-0.4445578,-1.5539157,-3.6351197,-2.6804,-3.3072124,0.7482569,1.705539,1.2772713,2.1682017,-2.7395692,-4.18994,-3.2828362,-3.4895358,-2.265356,-0.6116827,0.9029872,-0.6317041,-4.1595697,-3.525464
-7.184047,-5.301703,-0.8654422,0.22090232,0.5839925,-1.8198702,-4.405295,-3.9380348,-3.8143122,-4.516926,-0.9938097,1.254468,0.5964133,0.20126593,-6.0778446,-5.5424004,-2.701652,-3.787027,-0.46589243,2.917528,0.6994026,-1.2233489,-4.1453843,-3.4525847,-3.1732447,-2.8427646,4.583136,3.1400223,2.8662145,-1.3444378,-3.7235112,-3.2165718,-4.1097646,-2.9419436,-1.6628232,1.0581932,2.6181726,-0.92745227,-3.9467738,-3.204135,-2.834543,-2.5319457,-2.553217,0.89872766,1.8604517,-1.1438513,-3.6102252,-3.3733375,-5.0889106,-2.1630578,-0.36079836,0.96807265,1.2127556,0.041077137,-3.6150134,-6.3463836,-3.5132306,-3.4690776,-1.1044544,1.2942122,1.4512951,-0.3253622,-1.767539,-2.83376
-2.5205698,-4.8520303,-2.3555493,-0.41666925,1.6563762,-0.04495892,-2.3239865,-5.563924,-3.7517557,-3.4595404,-1.5609144,1.9940137,0.90654135,-0.16183412,-2.4849424,-3.8889005,-3.409396,-1.9752855,3.3226988,2.0149245,1.692688,-2.5157435,-2.4950356,-5.252658,-4.4395313,-1.1903384,2.0299087,1.7967198,0.3775835,-0.39238527,-3.7105315,-3.0919404,-4.324185,-2.9761865,-0.81097037,-0.0057253838,0.17565966,-0.8086353,-5.1194763,-4.5344005,-2.1465049,-3.520259,-2.1126463,-0.19399166,3.6032395,-2.3732696,-4.778964,-3.6243658,-4.0472164,-2.849575,-1.8726254,1.1527333,3.192392,-1.9959048,-4.0550585,-3.017429,-3.3226297,-3.0039027,-2.1594553,0.41400325,0.53379554,-6.1312485,-2.8686054,-6.2932553
-2.8949227,-3.0104656,-1.9625736,2.2853081,3.1225796,0.096321076,-3.0954387,-2.8246727,-3.6775386,-3.3736856,-0.62075186,1.598444,1.7977593,1.290694,-2.6587458,-5.127758,-2.5797684,-2.1399746,4.060007,5.0037346,1.7283494,-1.4163309,-1.8524084,-5.123822,-2.7415392,-1.5066866,-0.58755183,3.0422645,2.6063414,-1.0936426,-1.9388778,-2.5067823,-2.7651403,-1.5052335,-2.4628131,0.9490142,4.646985,-2.3447545,-2.3196929,-3.1083953,-2.7720156,-1.7156345,-2.721603,1.4226236,3.2382252,-2.154162,-2.056809,-3.160047,-4.9459114,-2.7788537,-0.9994669,1.9169078,0.20445192,-1.2277243,-0.15060145,-5.4044657,-3.5320678,-2.6685348,-1.2123342,2.3819618,4.0070186,2.6732526,-1.4124616,-4.5839496
-2.917051,-5.408524,-1.8402731,1.4961207,-0.48993328,-2.5659723,-3.3395345,-9.563788,-3.231778,-1.8534906,1.3761922,2.9742997,3.8476176,-1.3561811,-3.6471949,-2.95633,-4.0716968,-1.0019722,-0.8087689,1.8913339,3.4414551,0.022551537,-3.7495656,-3.6944308,-3.0797749,-1.0575215,-0.17306131,0.687695,1.2216697,1.4245379,-2.4861627,-2.8232574,-3.664882,-1.885445,-1.3330815,0.90039015,1.3598607,-0.13913238,-1.9551657,-3.7454984,-5.6868615,-3.2165732,-0.7226229,-0.13202953,1.0526581,-0.9415409,-1.4570069,-3.920934,-4.0601654,-5.312404,-0.7140566,1.4141893,1.101156,0.9055294,-1.0187911,-2.92982,-4.857925,-3.9232833,-2.09667,0.7355416,4.700093,0.486806,-2.650484,-3.1159673
-2.9047499,-3.7043335,-2.796402,-0.44502437,1.9345062,-0.6384518,-3.3879337,-5.099842,-4.418537,-5.2362466,-1.6589723,2.6721046,0.76798207,0.064281106,-2.6007452,-2.842734,-2.755618,-4.07715,1.5417428,3.2963774,1.1789246,-3.243081,-1.8417157,-3.0023377,-2.8909218,-0.65866375,-1.6166537,1.8165369,3.7448916,-1.2636075,-3.1733606,-3.385145,-3.2326913,-2.5203815,-1.9905722,-0.63081884,1.9171591,-2.4111776,-3.3308454,-3.211494,-6.5981894,-2.7127638,-2.2327821,-1.3487365,1.2507551,-1.5246291,-4.1878963,-4.4149833,-3.1649747,-2.8588984,-1.870621,1.3203703,1.429698,-0.67908895,-3.1733532,-3.7438583,-2.88195,-5.3020945,-2.337398,0.26995564,1.3520942,0.6218724,-1.7559783,-5.3826613
-2.5733647,-3.0575194,-1.8448722,0.17638028,1.0978254,-2.0439343,-3.6769264,-2.8456163,-4.253402,-3.8529286,-0.5418292,2.3393297,4.116804,-0.14622521,-4.846476,-6.569458,-2.6449435,-2.2279944,-1.043231,1.4797554,3.5289207,0.30738354,-4.7915,-3.423844,-4.68912,-1.8387678,-1.2534136,1.4384327,4.0674677,0.1839295,-2.889585,-2.55315,-4.284459,-3.1487682,-1.1957395,2.014645,3.6291127,-1.578984,-2.9339137,-4.6927185,-3.2144096,-2.927309,-0.8458574,2.3609242,2.0253105,-1.3120505,-2.850067,-3.1131215,-3.4175336,-6.0339403,-1.23245,3.5979784,1.6118629,3.0745454,-2.1968627,-2.3917618,-2.7698421,-2.744106,-1.6606207,0.20620227,4.5261674,1.643538,-3.6580086,-2.78403
-2.8309472,-4.0808406,-2.2861347,0.35059273,-1.2363627,-3.7539048,-3.6022835,-2.8420706,-3.991882,-2.041997,0.2758956,6.752622,3.0688996,-2.7487872,-5.3069553,-3.7652428,-3.4447918,-1.4089673,0.6928148,2.6347885,4.1443267,-1.2497566,-4.157531,-3.946164,-3.0907907,-1.3642347,-0.33377016,-3.49762,1.676609,0.49440432,-2.9669485,-2.5761952,-4.39206,-2.9761767,-1.2479482,-1.790607,2.5027235,-1.4554849,-2.0589569,-3.3807826,-3.2296066,-3.2088308,-1.3368717,0.30005026,1.280736,-1.7280525,-1.3558505,-2.9737701,-3.0989666,-4.48009,-1.1880703,1.327656,0.16722745,0.04672563,-0.8037369,-4.175084,-3.5921807,-2.7155578,-2.3656354,1.3136557,3.1047873,2.114006,-0.7663299,-4.1647005
-2.6265972,-4.206652,-2.5286303,0.9144517,1.0635695,-1.2732167,-2.6403954,-3.7566693,-3.948746,-3.1664064,1.3071616,2.0570514,2.5276575,-0.028746665,-4.0860953,-2.8896582,-3.0182726,-1.8078351,0.81542253,5.142087,-1.4923272,-1.4610791,-2.1175246,-2.752613,-3.8791006,-2.2349114,-0.45022547,6.291848,1.9178815,-2.0423338,-2.5479503,-2.6304905,-3.7114255,-2.722351,-2.4583771,1.9510891,3.313585,-2.20617,-3.0262895,-3.8676522,-3.606561,-2.6500146,-3.007822,0.77158904,2.3961775,-1.2024571,-3.128102,-3.4878218,-3.0543578,-5.5733485,0.1388359,2.3544374,1.2300882,-0.14597833,-1.5159895,-5.6586556,-4.581215,-2.5029263,-2.0209632,-0.13042581,1.635135,2.0832088,-1.7867588,-4.6100454
-3.2863781,-3.364067,-0.41394913,2.9451346,-0.90262884,-2.736036,-3.1642973,-3.0287077,-3.4620304,-4.3648286,-0.17170703,1.7966549,2.155631,-0.7543486,-3.6449046,-3.0785282,-2.7073395,-1.8046467,0.4273877,3.8151264,6.4461374,3.5807087,-1.7938731,-2.8199387,-4.214614,-1.8413517,0.3103274,3.8589268,5.022629,1.4133344,-1.8539282,-2.647587,-4.7468443,-1.8032224,-0.8549937,0.90416765,1.8973799,0.21572745,-2.0696423,-2.9980907,-3.126406,-2.0021784,-1.3428835,0.1378808,-0.5334861,0.36633313,-2.1053894,-3.028866,-4.767057,-2.2523065,3.826334,1.8677592,3.1212816,3.0288165,-1.3956044,-3.1846738,-3.3608134,-2.544023,-0.12356499,0.8152244,1.1005385,0.72727394,-3.4942439,-2.8833773
-7.741071,-3.1967492,-1.2345506,7.3544216,-0.54948026,-0.26841736,-4.183636,-4.2174196,-6.920985,-8.549294,0.55202985,1.1696664,1.2591212,1.1498005,-2.7520373,-3.610088,-4.824446,-2.1750414,0.06717634,1.1282339,1.1064603,0.61871886,-3.33212,-3.6810992,-3.5171926,-2.143817,0.7594545,1.8752573,3.7143152,1.4797366,-4.1132364,-2.7312822,-3.3714378,-2.8481061,-1.2200546,2.1756215,4.9486723,0.84008765,-6.3067684,-6.1587043,-2.7838995,-2.951096,0.67878604,0.30214453,4.83646,-0.9819056,-5.8779683,-5.0673957,-4.5176163,-2.969396,-0.16562796,0.69889987,4.1176176,-2.8303185,-3.7419598,-2.5499377,-3.2466495,-2.6766858,-0.48763964,1.3895453,0.061504163,-2.7058668,-2.3969836,-5.699118
-3.352459,-4.0764475,-1.0806863,1.456809,0.034681298,-2.6448405,-4.6814184,-3.2779648,-6.8926997,-2.0694106,1.0227627,-0.04817933,4.1105213,-1.2386693,-3.8534088,-6.5046396,-3.618354,-1.0379777,-0.6136654,0.0023286343,3.0878568,0.32952893,-2.5806623,-6.0636396,-2.8357031,-0.8541472,-0.7246902,0.33674288,0.7802558,0.16979581,-1.9887156,-4.208311,-2.8772135,-1.5286658,-2.0636392,-0.18735409,0.28480124,-0.58614516,-1.7365053,-3.0183768,-2.812908,-2.023209,-1.6748688,-0.9887984,-0.85579395,-0.38997808,-1.9273293,-3.2315924,-3.1286936,-3.3891833,-0.3149953,0.57445997,-0.28593904,1.6009433,-2.156276,-2.9194493,-3.4066036,-3.596394,-1.8992143,0.34411937,0.91915613,0.44920844,-2.476898,-2.8472917
-7.1494627,-3.1914055,-1.8990026,-0.45462453,2.2502913,-1.2072736,-3.0104117,-3.8304992,-3.1929522,-3.556616,-1.359427,2.0795488,2.6663826,1.3683095,-2.1176326,-3.3926134,-2.7397301,-2.68289,0.0471642,1.393219,5.173448,1.0327039,-2.4266443,-5.4849997,-4.79111,-1.8272046,-0.25591373,0.49807882,-1.392407,0.029109001,-2.658766,-4.978208,-3.5230596,-2.8337722,-1.4852121,1.2992682,3.1943252,0.42896843,-3.9616191,-3.2767806,-3.0580742,-4.521478,-1.3352594,0.8753364,2.3954728,1.1050152,-5.674751,-4.9862833,-2.9932907,-3.4036283,-0.6093992,0.732147,2.378871,-0.80637646,-3.6549153,-3.29488,-3.1348786,-2.9424884,-2.4190395,1.4211363,0.9836473,-0.47400022,-1.922547,-4.7207375
-3.3744853,-2.8380349,-3.7129655,-0.8089754,1.259337,-1.8244146,-3.6499722,-4.5432534,-5.042369,-3.8824394,-1.7310289,1.7357104,1.3640636,0.060170352,-3.4363754,-2.696389,-2.6507668,-2.74579,1.065378,2.3873038,0.47214508,-1.6725693,-3.3845434,-3.1285388,-3.0881584,-2.033801,-0.089482605,2.1578474,3.4238722,-1.3494861,-2.9517748,-3.2356875,-2.6445398,-2.035275,-2.453294,2.157375,2.9817116,-2.0277658,-3.0046825,-3.0186896,-5.435898,-3.422657,-2.4956334,0.7561779,-0.41592693,-1.7349172,-2.9614692,-2.9554644,-3.8662531,-5.225598,-1.2331209,0.4145099,1.1621238,2.3686302,-2.4668555,-3.7086349,-2.9417927,-2.966578,-2.3162868,1.1809012,1.6136831,0.24910522,-1.8314985,-4.189662
-2.9237924,-2.9228275,-2.4096482,1.1088507,1.6501217,-0.7704054,-2.8670206,-3.6993732,-3.6680827,-4.8592305,0.21790278,3.5843666,8.74787,1.8424151,-3.2417758,-2.7261477,-3.3999932,-1.2642727,0.12886262,8.353519,2.969639,-0.5908624,-1.8157828,-3.9918492,-2.779687,-2.6582074,0.058988333,5.1390176,2.2342534,-0.9218518,-2.165133,-3.748918,-3.664586,-4.655391,-0.7726826,2.8951387,0.93658876,-0.80820215,-2.873547,-4.177704,-2.7069676,-4.633484,-2.0143704,1.9517331,0.83384156,-0.48151112,-3.3937864,-3.70116,-3.6222787,-4.14712,-1.9503627,1.6812878,1.6751362,1.5872116,-2.449902,-2.9713006,-5.42612,-4.1463423,-2.6769042,0.3114283,0.6281769,-0.5243205,-2.3090997,-4.5196943
-2.7225041,-4.9882317,-1.9133801,0.78193593,-0.2861619,-3.8655772,-3.333593,-3.128656,-4.566803,-2.611812,-0.02813983,-0.6262445,2.4540675,-1.3706446,-3.2322454,-4.650122,-3.3878367,-1.8569335,-1.4834094,0.2709446,2.4399278,-0.89358723,-3.2919703,-3.744868,-7.2724266,-1.7647085,-0.9751829,-1.3242297,2.0793447,-1.0610648,-2.5979896,-3.5687175,-4.9670653,-2.2918582,-2.1308606,1.1893365,2.713807,-1.7867283,-2.8123775,-3.2196624,-3.237913,-2.9440792,-2.7680988,0.59684706,1.7892611,-1.2591991,-2.9476078,-3.4014807,-4.001342,-3.9017577,-0.56145203,1.5451195,0.5174502,0.6679491,-2.512766,-2.5582042,-4.133141,-2.7196562,-1.0508236,-0.03518659,1.4936917,0.48913416,-1.9487126,-3.1450636
-2.8001213,-3.4555495,-2.4567344,1.7381397,0.07637554,-3.3225236,-3.0684066,-2.985948,-5.9005117,-3.3173876,-1.243076,2.1471562,5.8844714,-1.0193574,-3.518205,-2.7367415,-3.2134542,-3.9273875,1.3851135,2.5403843,1.2395825,0.46519613,-2.2425804,-4.513857,-4.3182054,-1.8467268,2.3576765,1.2605414,0.8458321,-0.17719184,-1.7165692,-2.6431758,-3.2194104,-1.218026,-0.3371439,-0.8035574,-0.82618976,-0.75144356,-1.7035239,-2.7997606,-4.1440616,-2.5000787,-0.25035655,0.19806433,-0.15488958,-0.7976156,-1.3551311,-3.0477896,-3.9827733,-4.0912046,1.0591159,3.2252197,1.8236676,1.1009552,-0.69239366,-5.0453973,-4.573013,-4.2583847,-1.6843389,1.045953,2.1149347,0.6868677,-2.4353085,-4.7768145
